date,source,headline,url,text,tone,goldstein_scale,actor1,actor2,event_code
2023-12-13,Bloomberg,Financial services show resilience in challenging market,https://example.com/news/20231213_3971,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,-6.7304666486609666,-1.499827238508089,Stock Market,Consumers,14
2023-12-13,Bloomberg,Financial services show resilience in challenging market,https://example.com/news/20231213_8385,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-9.419103605549878,-7.89409534830363,Federal Reserve,Business,14
2023-12-13,WSJ,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20231213_6286,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,3.6422268497869315,7.307337409496657,Investors,Consumers,14
2023-12-13,Reuters,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20231213_2393,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,-6.726538318244999,4.050240837073991,Investors,Business,16
2023-12-14,Reuters,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20231214_4098,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,4.6714606681197886,4.2813184544879075,Federal Reserve,Financial Sector,15
2023-12-14,Financial Times,Financial services show resilience in challenging market,https://example.com/news/20231214_4824,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,-5.652233521121222,-5.164977256481067,Investors,Government,14
2023-12-14,WSJ,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20231214_5084,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,9.509976512072338,4.624205445428173,Stock Market,Financial Sector,14
2023-12-14,Financial Times,Fed signals potential rate hikes amid inflation concerns,https://example.com/news/20231214_6816,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,-4.147840897111317,6.928909663641168,Economy,Consumers,17
2023-12-14,Financial Times,Energy sector gains on oil price recovery,https://example.com/news/20231214_2232,Central banks coordinate response to market stress Additional context about market conditions and investor sentiment.,-3.4253960615070023,5.595746437861346,Federal Reserve,Business,15
2023-12-14,WSJ,Stocks tumble on recession fears and geopolitical tensions,https://example.com/news/20231214_8442,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,4.6839459787128535,-3.0536361205619644,Banks,Consumers,18
2023-12-14,Financial Times,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20231214_4074,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,0.616316193204256,7.723564818518454,Stock Market,Business,15
2023-12-14,Financial Times,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20231214_5565,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,5.240308458468517,0.0025546077939964107,Banks,Financial Sector,16
2023-12-14,Reuters,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20231214_5692,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,-6.778645904029181,-7.320015543372939,Stock Market,Business,14
2023-12-14,CNBC,Financial services show resilience in challenging market,https://example.com/news/20231214_3898,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-2.075152710565349,0.004677467703253502,Federal Reserve,Government,14
2023-12-14,Bloomberg,Energy sector gains on oil price recovery,https://example.com/news/20231214_5361,Healthcare stocks mixed amid regulatory uncertainty Additional context about market conditions and investor sentiment.,-4.25219298778269,3.3402059610924173,Stock Market,Business,14
2023-12-14,Bloomberg,Energy sector gains on oil price recovery,https://example.com/news/20231214_9576,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,-5.989363185456414,4.184793887297012,Federal Reserve,Consumers,15
2023-12-14,Reuters,Central banks coordinate response to market stress,https://example.com/news/20231214_8270,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,-4.050967007757622,9.575685076753116,Banks,Business,14
2023-12-14,Financial Times,Central banks coordinate response to market stress,https://example.com/news/20231214_2673,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,2.7849406107643238,-4.697967723566623,Economy,Business,17
2023-12-15,WSJ,Market volatility spikes as investors react to economic uncertainty,https://example.com/news/20231215_1025,Corporate earnings disappoint as supply chain issues persist Additional context about market conditions and investor sentiment.,-7.3631305470598125,0.7570882217933894,Investors,Consumers,18
2023-12-15,Financial Times,Energy sector gains on oil price recovery,https://example.com/news/20231215_3075,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-9.711544859268939,8.783588129169397,Investors,Consumers,18
2023-12-15,WSJ,Central banks coordinate response to market stress,https://example.com/news/20231215_9930,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,0.3754656525543498,1.2617943561235023,Federal Reserve,Consumers,17
2023-12-15,Bloomberg,Energy sector gains on oil price recovery,https://example.com/news/20231215_2849,Energy sector gains on oil price recovery Additional context about market conditions and investor sentiment.,9.10150408119264,7.576292063371799,Economy,Consumers,15
2023-12-15,WSJ,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20231215_8919,Consumer goods face headwinds from inflation Additional context about market conditions and investor sentiment.,5.218683695288413,5.33717889312409,Economy,Business,18
2023-12-15,Bloomberg,Financial services show resilience in challenging market,https://example.com/news/20231215_1445,Market volatility spikes as investors react to economic uncertainty Additional context about market conditions and investor sentiment.,9.977733741087324,-5.172251714449936,Investors,Financial Sector,15
2023-12-15,Reuters,Healthcare stocks mixed amid regulatory uncertainty,https://example.com/news/20231215_9886,Financial services show resilience in challenging market Additional context about market conditions and investor sentiment.,8.505177965093457,-0.5408575183986697,Federal Reserve,Business,18
2023-12-15,Financial Times,Tech stocks rally on strong earnings and AI optimism,https://example.com/news/20231215_8444,Tech stocks rally on strong earnings and AI optimism Additional context about market conditions and investor sentiment.,0.0538639400056784,-1.4308095338325888,Stock Market,Business,15
2023-12-15,CNBC,Corporate earnings disappoint as supply chain issues persist,https://example.com/news/20231215_9394,Fed signals potential rate hikes amid inflation concerns Additional context about market conditions and investor sentiment.,3.758405839667598,5.478517964856138,Investors,Government,18
2023-12-15,Bloomberg,Central banks coordinate response to market stress,https://example.com/news/20231215_7984,Stocks tumble on recession fears and geopolitical tensions Additional context about market conditions and investor sentiment.,-6.2204450526538295,2.957022425110878,Economy,Government,14
